ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
3864,3864,Mekhala Panchal,18,4,5,1,2
3865,3865,Oeshi Patla,52,8,5,1,2
3866,3866,George Mannan,51,4,5,5,1
3867,3867,Ekalinga Guha,35,3,5,1,1
3868,3868,Pahal Khalsa,41,8,3,5,2
3869,3869,Warinder Murthy,52,9,5,1,1
3870,3870,Dipta Raval,38,8,3,1,2
3871,3871,Wahab Thaman,47,6,6,2,1
3872,3872,Simon Kota,47,8,1,4,1
3873,3873,Tripti Bala,54,3,3,5,2
3874,3874,Mugdha Mall,42,6,7,5,2
3875,3875,Ryan Dugar,41,9,1,3,1
3876,3876,Samaksh Parekh,38,,4,1,1
3877,3877,Unnati Tata,38,7,4,1,2
3878,3878,Chakradev Sharma,36,7,5,2,1
3879,3879,Aarush Talwar,31,3,3,4,1
3880,3880,Pallavi Sood,18,6,7,5,2
3881,3881,Reva Bandi,50,2,7,2,2
3882,3882,Triya Sen,30,9,,3,2
3883,3883,Nitara Rama,41,9,1,3,2
3884,3884,Dayita Mani,20,5,,3,2
3885,3885,Kavya Agate,31,9,6,,2
3886,3886,Kalpit Thaker,18,2,3,2,1
3887,3887,Siddharth Savant,69,3,3,1,1
3888,3888,Wridesh Prabhu,53,7,2,,1
3889,3889,Aadhya Nagar,22,1,1,4,2
3890,3890,Abha Memon,42,4,7,,2
3891,3891,Nicholas Wadhwa,31,1,6,3,1
3892,3892,Xavier Thakur,46,3,6,2,1
3893,3893,Abhiram Mangat,34,,4,4,1
3894,3894,Reva Bhargava,57,9,2,1,2
3895,3895,Max Konda,46,3,1,1,1
3896,3896,Rayaan Sarkar,67,3,2,,1
3897,3897,Arin Basak,23,9,1,2,1
3898,3898,Anay Devi,56,7,2,3,1
3899,3899,Nikita Khurana,48,9,1,3,2
3900,3900,Widisha Dey,25,6,4,3,2
3901,3901,Zaitra Kant,37,8,,5,2
3902,3902,Samar Ratti,25,7,3,2,1
3903,3903,Aditya Mahajan,35,1,7,3,1
3904,3904,Atharv Thakkar,62,8,2,4,1
3905,3905,Rushil Ray,18,1,1,4,1
3906,3906,Avni Chaudhuri,30,3,5,3,2
3907,3907,Reva Sarna,27,2,4,5,2
3908,3908,Devansh Sastry,39,1,7,1,1
3909,3909,Logan Patla,31,4,4,2,1
3910,3910,Yachana Chandra,51,1,2,2,2
3911,3911,Sai Butala,34,4,6,3,2
3912,3912,Sathvik Natarajan,55,7,5,5,1
3913,3913,Leena Mander,36,2,6,3,2
3914,3914,Chameli Contractor,46,3,3,2,2
3915,3915,Zehaan Sundaram,29,9,1,1,1
3916,3916,Shivani Nanda,46,4,7,2,2
3917,3917,Urmi Lal,37,6,3,4,2
3918,3918,Nicholas Pandit,35,3,5,3,1
3919,3919,Chaitanya Johal,20,1,5,5,1
3920,3920,Bina Andra,29,8,4,5,2
3921,3921,Ekta Srivastava,21,4,7,1,2
3922,3922,Zansi Gera,36,4,1,2,2
3923,3923,Balendra Dora,33,4,1,3,1
3924,3924,Amol Gour,60,3,1,5,1
3925,3925,Samarth Dass,35,5,1,5,1
3926,3926,Udant Sanghvi,34,9,6,3,1
3927,3927,Vasudha Menon,23,6,4,4,2
3928,3928,Yash Pal,24,,5,4,1
3929,3929,Zayyan Lad,31,4,4,4,1
3930,3930,Idika Balay,53,,2,1,3
3931,3931,Harshil Chhabra,42,8,7,3,1
3932,3932,Ishita Walla,46,7,7,3,3
3933,3933,Ijaya Iyengar,30,7,3,1,2
3934,3934,Meera Zachariah,44,5,3,5,2
3935,3935,Peter Majumdar,25,2,6,4,1
3936,3936,Caleb Nadkarni,49,6,7,1,1
3937,3937,Abeer Tella,43,7,5,2,1
3938,3938,Samesh Ghosh,52,3,5,,1
3939,3939,Elijah Nayar,29,6,5,4,1
3940,3940,Jason Nazareth,34,1,4,5,1
3941,3941,Bhanumati Wagle,28,9,2,4,2
3942,3942,Hiral Sami,50,1,2,3,2
3943,3943,Maanav Barman,20,3,7,3,1
3944,3944,Chakrika Mand,35,9,2,2,2
3945,3945,Aarini Goel,36,4,5,1,2
3946,3946,Bhavika Kashyap,34,9,7,4,2
3947,3947,Kabir Barad,58,4,7,1,1
3948,3948,Neelima Kothari,40,6,6,4,2
3949,3949,Nimrat Patel,43,6,2,3,2
3950,3950,Tripti Virk,21,4,4,2,2
3951,3951,Pranit Barad,23,6,3,1,1
3952,3952,Vamakshi Dhillon,42,7,2,5,2
3953,3953,Inaya Kadakia,30,5,4,5,2
3954,3954,Shivansh Lalla,62,4,2,1,1
3955,3955,Chandani Iyengar,35,9,6,5,2
3956,3956,Balvan Rama,32,4,7,3,1
3957,3957,Ranveer Chandra,51,3,5,4,1
3958,3958,Charles Amble,39,3,7,1,1
3959,3959,Wazir Chada,25,9,5,3,1
3960,3960,Vidhi Krishna,18,3,2,1,2
3961,3961,Urvi Kaul,58,,5,2,2
3962,3962,Qabil Pillay,51,,1,,1
3963,3963,Vrishti Sankaran,57,,3,2,2
3964,3964,Dayamai Khatri,38,9,6,3,2
3965,3965,Wriddhish Chaudhari,44,8,1,5,1
3966,3966,Nandini Ganesh,39,3,3,3,2
3967,3967,Nidhi Bassi,43,7,1,3,2
3968,3968,Om Handa,21,,4,3,1
3969,3969,Priya Gade,21,6,5,2,2
3970,3970,Chavvi Sood,30,5,1,2,2
3971,3971,Bhavna Kuruvilla,18,6,2,1,2
3972,3972,Mugdha Tella,50,4,,3,2
3973,3973,Harsh Sawhney,22,2,2,3,1
3974,3974,Oeshi Mukherjee,31,8,6,2,2
3975,3975,Aarini Das,30,9,6,1,2
3976,3976,Dakshesh Chawla,40,1,,3,1
3977,3977,Krisha Nadkarni,67,7,6,1,2
3978,3978,Sachi Parmar,18,6,5,3,2
3979,3979,Bhavika Bhatt,44,8,1,,2
3980,3980,Bakhshi Das,45,3,1,2,1
3981,3981,Simon Memon,34,1,3,5,1
3982,3982,Jasmit Vasa,34,,5,1,2
3983,3983,Chandran Nigam,34,2,4,5,1
3984,3984,Bachittar Tandon,45,6,5,5,1
3985,3985,Aayush Sani,18,3,1,3,1
3986,3986,Chanakya Kala,32,,5,2,1
3987,3987,Simon Khurana,27,4,2,,1
3988,3988,Naveen Sethi,57,9,4,4,1
3989,3989,Advika Mahal,21,3,3,3,2
3990,3990,Kavya Khanna,35,1,1,4,2
3991,3991,Isaac Prabhu,45,9,1,3,1
3992,3992,Yashasvi Parsa,51,3,5,2,2
3993,3993,Warjas Badami,41,6,7,,1
3994,3994,Rushil Sem,18,,2,1,1
3995,3995,Faraj Thakkar,43,6,7,1,1
3996,3996,Rushil Jha,37,2,1,4,1
3997,3997,Champak Chana,66,8,4,2,1
3998,3998,Gaurang Sura,18,3,7,3,1
3999,3999,Yashodhara Walia,25,1,5,4,2
4000,4000,Chaitanya Das,27,6,7,,1
4001,4001,Jagrati Khurana,67,6,,1,2
4002,4002,Oscar Agate,20,6,4,1,1
4003,4003,Devika Lal,40,9,2,2,2
4004,4004,Yatan Kaul,19,1,5,3,1
4005,4005,Mohammed Dora,38,5,7,1,1
4006,4006,Eshana Oommen,61,2,5,2,2
4007,4007,Praneel Swamy,19,2,1,5,1
4008,4008,Victor Pall,28,2,6,5,1
4009,4009,Udyati Bora,60,7,2,3,2
4010,4010,Falan Chada,43,9,2,1,1
4011,4011,Aryan Chhabra,42,6,1,3,1
4012,4012,Leena Ravel,41,4,7,3,2
4013,4013,Maanas Chawla,29,2,2,5,1
4014,4014,Hemangini Kari,22,4,6,3,2
4015,4015,Naveen Som,19,3,4,2,1
4016,4016,Wriddhish Gara,18,6,5,2,1
4017,4017,Henry Sekhon,28,8,4,2,1
4018,4018,Baljiwan Sen,51,6,7,5,1
4019,4019,Theodore Kashyap,42,8,4,2,1
4020,4020,Mitesh Balasubramanian,21,1,1,5,1
4021,4021,David Vaidya,31,5,5,3,1
4022,4022,Gaurav Kata,24,8,1,2,1
4023,4023,Yatan Srivastava,29,2,3,,1
4024,4024,Manan Chaudhry,33,6,1,4,1
4025,4025,Bhavani Ratti,43,3,6,1,2
4026,4026,Ikshita Kumer,50,2,5,5,2
4027,4027,Janaki Sunder,36,6,2,1,2
4028,4028,Luke Prabhakar,51,3,3,5,1
4029,4029,Krishna Sen,60,6,6,5,1
4030,4030,Falak Parsa,28,1,5,5,3
4031,4031,Januja Rajagopalan,26,2,6,3,2
4032,4032,Pooja Sood,27,9,4,2,2
4033,4033,Sarthak Zacharia,33,6,1,4,1
4034,4034,Vansha Lall,48,7,2,3,2
4035,4035,Kalpit Bhakta,37,6,2,1,1
4036,4036,Devika Ramesh,42,7,6,5,2
4037,4037,Kabir Brar,42,4,5,3,1
4038,4038,Upma Parmer,18,5,6,1,2
4039,4039,Anjali Bajaj,19,5,4,1,2
4040,4040,Ladli Shere,39,5,4,5,2
4041,4041,Ekavir Manda,75,1,3,1,1
4042,4042,Benjamin Hans,33,2,7,3,1
4043,4043,Qushi Goel,44,2,5,4,2
4044,4044,Yuvraj Kunda,38,7,4,3,1
4045,4045,Chandresh Baral,35,6,3,4,1
4046,4046,Vasudha Ratti,20,5,2,1,2
4047,4047,Triveni Uppal,18,3,5,,2
4048,4048,Mitesh Chad,50,9,3,1,1
4049,4049,Yatin Dugar,65,5,4,2,1
4050,4050,Netra Wagle,44,,6,5,2
4051,4051,Rehaan Nori,27,4,7,5,1
4052,4052,Maanav Thakur,34,1,4,2,1
4053,4053,Ishanvi Sethi,43,1,7,4,2
4054,4054,Falak Panchal,25,1,1,2,2
4055,4055,Udant Mohan,37,8,7,,1
4056,4056,Banjeet Dara,21,2,,3,1
4057,4057,Qabil Gade,18,7,5,3,1
4058,4058,Teerth Taneja,45,3,6,4,1
4059,4059,Nathaniel Dada,39,5,2,2,1
4060,4060,Sarthak Sundaram,20,9,7,2,1
4061,4061,Varenya Sidhu,22,6,4,3,2
4062,4062,Lohit Kunda,18,5,7,2,1
4063,4063,Qasim Ramachandran,36,2,4,2,1
4064,4064,Yatan Kuruvilla,54,6,3,2,1
4065,4065,Omkaar Magar,35,4,4,1,1
4066,4066,Umang Dyal,58,2,5,5,1
4067,4067,Wazir Ramachandran,28,5,7,1,1
4068,4068,Zehaan Tank,30,4,3,4,1
4069,4069,Madhavi Dugar,60,1,3,3,2
4070,4070,Idika Shetty,31,,2,2,2
4071,4071,Luke Hegde,53,8,7,1,1
4072,4072,Yug Sibal,40,2,6,1,1
4073,4073,Bachittar Choudhury,34,3,1,3,1
4074,4074,Advay Sinha,43,9,2,1,1
4075,4075,Balhaar Palla,34,8,7,4,1
4076,4076,Arin Bail,19,6,5,4,1
4077,4077,Wriddhish Mistry,53,6,3,2,1
4078,4078,Aarav Chana,61,6,2,4,1
4079,4079,Harita Mital,43,,6,5,2
4080,4080,Chanakya Butala,18,1,2,2,1
4081,4081,Ayushman Pillai,45,4,3,,1
4082,4082,Faraj Kalla,27,,2,4,1
4083,4083,Rachana Mangat,37,4,2,,3
4084,4084,Jairaj Som,44,6,3,4,1
4085,4085,Ekansh Buch,46,4,7,5,1
4086,4086,Omya Pandey,44,5,3,4,2
4087,4087,Yashodhara Korpal,29,4,3,3,2
4088,4088,Timothy Gandhi,40,5,3,1,1
4089,4089,Manan Badami,45,6,3,1,1
4090,4090,Megha Chaudhry,53,1,6,4,2
4091,4091,Yasti Bedi,36,7,6,4,2
4092,4092,Victor Chaudry,58,8,4,2,1
4093,4093,Hemangini Sami,52,7,1,2,2
4094,4094,Praneel Nadkarni,38,1,3,1,1
4095,4095,Jagrati Bhatnagar,48,5,3,,2
4096,4096,Yashodhara Mittal,39,5,7,2,2
4097,4097,Chandani Kanda,21,,2,3,2
4098,4098,Sarthak Bala,39,3,,,1
4099,4099,Utkarsh Kala,23,,4,2,1
4100,4100,Frederick Sachdev,22,1,7,4,1
4101,4101,Unni Rau,25,5,2,4,2
4102,4102,Ansh Malhotra,36,6,6,3,1
4103,4103,Keya Boase,49,2,3,2,2
4104,4104,Girish Mahal,50,6,5,5,1
4105,4105,Aryan Narang,36,2,,4,1
4106,4106,Pushti Anand,36,,5,,2
4107,4107,Dayamai Swamy,22,2,1,3,2
4108,4108,Yahvi Tara,40,4,6,5,2
4109,4109,Aishani Borra,43,6,,5,2
4110,4110,Arin Lala,71,8,,3,1
4111,4111,Eta Ravel,51,6,2,5,3
4112,4112,Prisha Bassi,18,8,1,4,2
4113,4113,Hema Roy,59,3,5,4,2
4114,4114,Tripti Tiwari,56,4,2,1,2
4115,4115,Urvashi Anne,18,6,3,2,2
4116,4116,Radha Sodhi,28,7,1,5,2
4117,4117,Samesh Cheema,54,9,7,,1
4118,4118,Veda Chacko,28,8,3,5,2
4119,4119,Veer Pall,47,,,5,1
4120,4120,Yashica Mander,39,8,,4,2
4121,4121,Charan Wagle,18,6,1,5,1
4122,4122,Warhi Subramaniam,45,9,6,4,2
4123,4123,Daniel Lad,26,4,7,3,1
4124,4124,Gaurang Patla,18,4,3,,1
4125,4125,Zaitra Chaudry,39,1,3,5,2
4126,4126,Akshay Chana,26,9,6,2,1
4127,4127,Fitan Oommen,36,9,2,1,1
4128,4128,Anjali Dixit,52,3,6,4,3
4129,4129,Sneha Khosla,58,9,4,1,2
4130,4130,Nitara Dasgupta,35,7,6,,2
4131,4131,Theodore Radhakrishnan,30,8,7,3,1
4132,4132,Samaksh Palan,33,2,7,2,1
4133,4133,Dominic Parsa,40,,4,1,1
4134,4134,Falak Gokhale,49,6,4,5,2
4135,4135,Harish Mani,42,8,6,2,1
4136,4136,Tejas Ramachandran,41,1,7,3,1
4137,4137,Bhavani Kar,42,1,4,4,2
4138,4138,Sarthak Agarwal,35,,6,4,1
4139,4139,Jason Singhal,42,2,6,1,1
4140,4140,Jairaj Bhardwaj,36,7,2,1,1
4141,4141,Fariq Shah,41,8,1,5,1
4142,4142,Oeshi Bedi,42,4,7,4,2
4143,4143,Omisha Swaminathan,71,2,7,4,2
4144,4144,Rayaan Dutta,42,1,6,1,1
4145,4145,Abeer Prabhakar,35,,3,3,1
4146,4146,Pranit Bora,56,1,6,,1
4147,4147,Charita Sarma,44,5,4,2,2
4148,4148,Kiaan Chahal,34,7,6,1,1
4149,4149,Aarav Tailor,29,2,4,3,1
4150,4150,Warjas Ray,45,1,,1,1
4151,4151,Qasim Gokhale,31,1,1,5,1
4152,4152,Qadim Sachar,41,4,,4,1
4153,4153,David Jani,44,3,5,2,1
4154,4154,Janya Sani,26,9,2,1,3
4155,4155,Maanas Gupta,35,9,4,2,1
4156,4156,Pushti Hayer,53,1,2,1,2
4157,4157,Raksha Balay,39,6,,3,2
4158,4158,Wriddhish Roy,40,7,5,2,1
4159,4159,Damini Raju,60,1,3,3,2
4160,4160,Kai Ahluwalia,51,5,4,4,1
4161,4161,Ganga Ramachandran,31,3,4,5,2
4162,4162,Yashasvi Balakrishnan,40,2,4,,2
4163,4163,Harshil Sunder,26,5,5,2,1
4164,4164,Isha Gupta,34,8,4,4,2
4165,4165,Frado Menon,40,8,3,1,1
4166,4166,Tamanna Sharma,21,4,4,1,2
4167,4167,Rishi Apte,35,8,4,5,1
4168,4168,Neel Thakur,44,5,2,3,1
4169,4169,Daksha Shan,39,3,2,4,2
4170,4170,Kevin Agrawal,49,1,3,2,1
4171,4171,Anthony Magar,49,6,1,,1
4172,4172,Vasudha Deshmukh,31,5,2,,3
4173,4173,Neha Bhalla,51,3,1,1,2
4174,4174,Advik Wali,51,5,2,1,1
4175,4175,Shaurya Vora,18,4,6,3,1
4176,4176,Fiyaz Dar,58,9,1,1,1
4177,4177,Christopher Taneja,50,4,5,3,1
4178,4178,Patrick Sridhar,23,3,4,3,1
4179,4179,Urvi Verma,29,7,6,3,2
4180,4180,Vanya Menon,46,3,1,5,3
4181,4181,Nakul Oza,23,5,1,4,1
4182,4182,Siddharth Ratti,28,7,4,4,1
4183,4183,Chandran Murthy,41,2,2,5,1
4184,4184,Theodore Kaul,49,6,3,4,1
4185,4185,Ekantika Dubey,18,4,4,4,2
4186,4186,Caleb Bhasin,38,5,1,1,1
4187,4187,Yuvraj Luthra,34,5,5,1,1
4188,4188,Tripti Dhingra,25,5,7,3,2
4189,4189,Samuel Mangal,46,5,5,3,1
4190,4190,Meghana Bansal,20,4,6,5,2
4191,4191,Neel More,18,4,6,2,1
4192,4192,Xalak Misra,44,8,3,1,2
4193,4193,Hardik Dugar,28,4,5,2,1
4194,4194,Sudiksha Cherian,22,7,6,,2
4195,4195,Chakradhar Kala,31,4,7,3,1
4196,4196,Krishna Goda,32,8,5,2,1
4197,4197,Krisha Mukherjee,60,6,6,5,2
4198,4198,Zaid Swaminathan,46,3,7,5,1
4199,4199,Nathan Grover,65,5,2,4,1
4200,4200,Leena Boase,56,,3,3,2
4201,4201,Ryan Mahal,28,8,5,3,1
4202,4202,Manan Mani,19,6,4,5,1
4203,4203,Orinder Shan,47,6,6,2,1
4204,4204,Laksh Srivastava,27,4,,5,1
4205,4205,Varenya Borde,18,,2,4,2
4206,4206,Mugdha Ghose,66,3,5,3,3
4207,4207,Eesha Thakkar,47,1,4,3,2
4208,4208,Lucky Varty,34,5,1,3,1
4209,4209,Pushti Radhakrishnan,46,3,2,5,2
4210,4210,Laksh Bhalla,39,7,3,5,1
4211,4211,Sarthak Kalita,36,2,7,1,1
4212,4212,Krish Nanda,34,7,,,1
4213,4213,Faras Virk,59,9,,3,1
4214,4214,Faqid Chandra,18,3,1,1,1
4215,4215,Widisha Bhardwaj,49,6,7,2,2
4216,4216,Hiral Sawhney,28,7,6,5,3
4217,4217,Gaurav Kumer,36,2,6,2,1
4218,4218,Yug Vohra,42,7,1,,1
4219,4219,Warda Varghese,38,2,5,2,2
4220,4220,Saumya Chopra,24,7,6,1,2
4221,4221,Upkaar Dube,62,3,7,5,1
4222,4222,Fitan Subramaniam,35,2,2,1,1
4223,4223,Inaya Jayaraman,46,,3,,2
4224,4224,Siddharth Chandran,36,9,6,5,1
4225,4225,Advaith Bassi,36,3,,2,1
4226,4226,Nikita Parikh,40,9,5,2,2
4227,4227,Shivansh Hans,42,5,2,3,1
4228,4228,Yug Rajagopal,31,6,5,5,1
4229,4229,Girik Gola,61,8,1,2,1
4230,4230,Gunbir Chakrabarti,51,8,5,3,1
4231,4231,Ekalinga Bal,58,3,2,4,1
4232,4232,Chanakya Mukherjee,60,5,3,2,1
4233,4233,Raghav Madan,28,2,3,5,1
4234,4234,Ekavir Tailor,49,3,5,3,1
4235,4235,Naveen Choudhary,37,2,,2,1
4236,4236,Charles Mahal,39,7,3,1,1
4237,4237,Brinda Reddy,42,9,5,4,2
4238,4238,Charita Natarajan,60,3,,5,2
4239,4239,Hiral Ramanathan,44,5,6,5,2
4240,4240,Veer Hans,51,2,7,2,1
4241,4241,Aadhya Sant,24,3,1,2,2
4242,4242,Jairaj Bhagat,63,4,6,3,1
4243,4243,Januja Arora,50,3,1,1,2
4244,4244,Aadi Swaminathan,40,7,7,2,1
4245,4245,Turvi Dixit,39,7,7,1,2
4246,4246,Avni Kannan,54,5,6,3,2
4247,4247,Bhanumati Luthra,30,9,1,1,2
4248,4248,Vaishnavi Bali,29,2,6,1,2
4249,4249,Shivansh Biswas,58,2,2,,1
4250,4250,Adya Varghese,51,4,6,,2
4251,4251,Kabir Kalita,45,8,1,5,1
4252,4252,Tanveer Goel,32,4,1,5,1
4253,4253,Jackson Arora,42,8,7,4,1
4254,4254,Peter Babu,43,6,6,5,1
4255,4255,Bachittar Narang,39,3,6,1,1
4256,4256,Manya Badami,29,,7,2,2
4257,4257,Nicholas Bhalla,36,9,2,5,1
4258,4258,Isaac Dalal,29,1,7,,1
4259,4259,Arunima Modi,30,4,3,4,2
4260,4260,Omya Chaudhari,22,9,3,1,2
4261,4261,Teerth Warrior,44,1,2,3,1
4262,4262,Arya Sami,41,9,1,2,2
4263,4263,Chanakya Chauhan,30,8,4,2,1
4264,4264,Gautami Agate,51,4,7,3,2
4265,4265,Wahab Bedi,47,1,3,1,1
4266,4266,Lakshmi Srinivasan,28,1,7,3,2
4267,4267,Lucky Ahuja,22,9,5,2,1
4268,4268,Prisha Saran,39,2,1,5,2
4269,4269,Vivaan Saini,18,5,2,3,1
4270,4270,Zehaan Kakar,54,7,4,4,1
4271,4271,Lekha Desai,45,9,4,1,2
4272,4272,Niharika Gandhi,44,1,2,4,2
4273,4273,Zehaan Gera,52,3,4,1,1
4274,4274,Ira Mall,57,8,2,4,2
4275,4275,Gavin Chand,55,1,6,1,1
4276,4276,Daksha Prabhakar,32,1,5,2,2
4277,4277,Wahab Pathak,25,9,3,4,1
4278,4278,Falan Kannan,50,3,5,5,1
4279,4279,Priya Subramanian,55,7,5,2,2
4280,4280,Abha Salvi,24,3,1,2,2
4281,4281,Michael Vasa,18,8,4,,1
4282,4282,Girik Pau,36,3,1,5,1
4283,4283,Gaurangi Patel,36,3,1,3,3
4284,4284,Ekbal Jain,37,,5,,1
4285,4285,Reva Hora,25,8,4,,2
4286,4286,Umang Bakshi,37,2,2,1,1
4287,4287,Hitesh Sura,33,6,7,4,1
4288,4288,Baljiwan Goda,35,3,2,5,1
4289,4289,Varsha Patla,38,5,4,1,2
4290,4290,Fariq Narang,26,2,3,2,1
4291,4291,Abeer Jha,18,1,6,,1
4292,4292,Dominic Raju,34,7,1,1,1
4293,4293,Udarsh Borde,47,3,5,,1
4294,4294,Karan Oak,47,7,5,5,1
4295,4295,Sai Dhingra,18,6,2,5,2
4296,4296,Yug Cherian,62,3,2,1,1
4297,4297,Ojas Sagar,18,3,6,5,1
4298,4298,Netra Borah,61,7,6,4,2
4299,4299,Alexander Vohra,28,3,6,2,1
4300,4300,Jason Sachdev,46,9,4,4,1
4301,4301,Yagnesh Desai,38,9,4,5,1
4302,4302,Bishakha Thaman,20,6,2,3,2
4303,4303,Jai Batra,45,3,2,3,1
4304,4304,Yagnesh Narayan,40,4,1,2,1
4305,4305,Maya Shere,54,2,5,3,2
4306,4306,Divya Dutta,18,8,7,2,2
4307,4307,Chatresh Deol,40,2,2,3,1
4308,4308,Udarsh Badal,43,7,5,1,1
4309,4309,Balveer Walia,41,6,4,4,1
4310,4310,Janani Bajwa,46,4,5,1,2
4311,4311,Rudra Chakraborty,18,3,2,,1
4312,4312,Neel Bhatt,53,3,4,3,1
4313,4313,Gunbir Badami,35,4,1,4,1
4314,4314,Janaki Sen,18,,,2,2
4315,4315,Lakshit Rama,39,7,5,2,1
4316,4316,Ekbal Swaminathan,19,9,5,5,1
4317,4317,Ishani Panchal,25,3,5,2,2
4318,4318,Nicholas Bir,53,1,6,4,1
4319,4319,Andrew Patil,50,1,2,3,1
4320,4320,Janya Dass,50,3,5,3,2
4321,4321,Siya Savant,42,1,4,1,2
4322,4322,Aachal Sridhar,36,9,7,5,2
4323,4323,Jagdish Khalsa,22,3,7,2,1
4324,4324,Indrajit Rajagopalan,28,4,5,,1
4325,4325,Nathaniel Thaman,68,3,7,2,1
4326,4326,Anya Chanda,43,1,3,1,2
4327,4327,Divya Loyal,18,2,3,4,2
4328,4328,Radha Vaidya,32,9,7,3,2
4329,4329,Aishani Dey,38,9,6,1,3
4330,4330,Aarush Ravi,48,8,,3,1
4331,4331,Amol Shan,18,3,3,5,1
4332,4332,Advaith Mand,39,7,7,4,1
4333,4333,Guneet Sankar,65,3,5,5,1
4334,4334,Fitan Anne,31,3,6,2,1
4335,4335,Rehaan Nori,25,6,1,5,1
4336,4336,Mugdha Dhar,44,6,,3,2
4337,4337,Pahal Kamdar,34,7,1,2,2
4338,4338,Vrinda Hayre,45,6,7,4,2
4339,4339,Anjali Bakshi,27,3,4,1,2
4340,4340,Dalbir Lalla,31,2,5,4,1
4341,4341,Aarush Sarraf,44,8,6,,1
4342,4342,Daksh Swamy,22,6,4,1,1
4343,4343,Harini Patil,18,,5,1,3
4344,4344,Charita Sengupta,62,2,1,5,2
4345,4345,Amol Char,27,2,4,1,1
4346,4346,Krishna Sen,30,8,3,5,2
4347,4347,Deepa Sehgal,27,2,1,4,2
4348,4348,Udyati Pandya,29,3,2,5,2
4349,4349,Maya Rege,44,2,2,5,2
4350,4350,Noah Batta,33,5,1,1,1
4351,4351,Harinakshi Varkey,44,7,1,3,2
4352,4352,Darpan Anand,50,3,5,3,1
4353,4353,Ekavir Apte,48,7,3,5,1
4354,4354,Daniel Yadav,54,4,7,4,1
4355,4355,Gunbir Aurora,51,5,7,4,1
4356,4356,Suhani Dhar,29,2,7,,2
4357,4357,Abha Suri,23,1,1,4,2
4358,4358,Xavier Memon,20,2,1,1,1
4359,4359,Urmi Dada,47,4,4,3,2
4360,4360,Michael Korpal,36,,5,,1
4361,4361,Yug Samra,46,3,6,2,1
4362,4362,Hemangini Rege,30,8,3,5,2
4363,4363,Wishi Basak,35,8,,2,2
4364,4364,Samarth Ravi,45,3,1,4,1
4365,4365,Jackson Morar,34,5,2,5,1
4366,4366,Anika Pandya,56,6,6,1,2
4367,4367,Bhavna Kamdar,39,,3,5,2
4368,4368,Wridesh Dar,43,2,5,4,1
4369,4369,Vedhika Raj,49,9,4,5,2
4370,4370,Jyoti Padmanabhan,46,1,,,2
4371,4371,Chavvi Randhawa,55,8,3,5,2
4372,4372,Isaac Hayer,29,1,5,4,1
4373,4373,Warjas Tripathi,36,7,6,3,1
4374,4374,Dhruv Manda,35,4,5,2,1
4375,4375,Ishanvi Lala,33,4,5,1,2
4376,4376,Karan Hayer,36,9,3,2,1
4377,4377,Aarush Karnik,36,6,3,,1
4378,4378,Banjeet Ratti,32,9,4,1,1
4379,4379,George Sood,65,5,6,1,1
4380,4380,Tanvi Char,41,4,,3,2
4381,4381,Faris Sura,38,4,4,4,1
4382,4382,Yashasvi Warrior,54,5,3,1,2
4383,4383,Jagdish Konda,45,8,2,5,1
4384,4384,Yatin Mukherjee,18,3,,3,1
4385,4385,Vrishti Dutta,26,7,7,1,2
4386,4386,Aadhya Nigam,44,4,5,2,2
4387,4387,Harini Wali,45,,6,5,2
4388,4388,Laksh Sandal,23,3,2,1,1
4389,4389,Theodore Ganesh,29,5,5,3,1
4390,4390,Chaman Oak,18,8,4,5,2
4391,4391,Yatan Barad,30,9,7,1,1
4392,4392,Anjali Jaggi,52,5,6,1,2
4393,4393,Saksham Grewal,32,2,6,5,1
4394,4394,Vanya Sandal,28,9,4,1,2
4395,4395,Advik Sagar,28,,4,4,1
4396,4396,Bishakha Sachar,26,4,6,3,2
4397,4397,Keya Koshy,18,4,1,4,2
4398,4398,Indrajit Oommen,53,6,4,,1
4399,4399,Thomas Manne,50,7,3,4,1
4400,4400,Anjali Manda,44,2,4,3,2
4401,4401,Krish Loke,48,3,5,2,1
4402,4402,Robert Taneja,46,1,4,4,1
4403,4403,Gabriel Natarajan,36,6,3,5,1
4404,4404,Hemang Edwin,35,1,3,5,1
4405,4405,Aadhya Kapoor,44,6,1,1,2
4406,4406,Advika Viswanathan,68,5,5,1,2
4407,4407,Yug Thakkar,48,9,1,5,1
4408,4408,Anvi Bhatti,43,1,4,1,3
4409,4409,Qabil Nagarajan,45,2,2,2,1
4410,4410,Hitesh Dixit,28,1,2,3,1
4411,4411,Pahal Murty,42,9,5,2,2
4412,4412,Dalbir Behl,38,3,2,4,1
4413,4413,Sachi Dada,46,8,2,3,2
4414,4414,Tanmayi Bail,61,1,4,,2
4415,4415,Brijesh Memon,35,4,,2,1
4416,4416,Nitesh Shanker,35,9,4,2,1
4417,4417,Aishani Pradhan,37,4,4,3,2
4418,4418,Viraj Nagarajan,30,1,7,,1
4419,4419,Isaac Mohan,58,3,7,1,1
4420,4420,Fitan Dugar,18,5,,2,1
4421,4421,Hritik Boase,35,7,2,3,1
4422,4422,Alexander Baria,43,7,7,1,1
4423,4423,Jeet Bhandari,67,4,5,5,1
4424,4424,Timothy Borah,24,7,6,5,1
